511.1	0	0	-3.6513
512.1	0	0	-1.1004
513.1	0	0	-0.79601
514.1	0	0	-0.65484
515.1	0	0	-0.56913
516.1	0	0	-0.51004
517.1	0	0	-0.46614
518.1	0	0	-0.43186
519.1	0	0	-0.40413
520.1	0	0	-0.38109
521.1	0	0	-0.36156
522.1	0	0	-0.34472
523.1	0	0	-0.33001
524.1	0	0	-0.31701
525.1	0	0	-0.30541
526.1	0	0	-0.29499
527.1	0	0	-0.28554
528.1	0	0	-0.27693
529.1	0	0	-0.26904
530.1	0	0	-0.26178
531.1	0	0	-0.25506
532.1	0	0	-0.24883
533.1	0	0	-0.24301
534.1	0	0	-0.23758
535.1	0	0	-0.23249
536.1	0	0	-0.2277
537.1	0	0	-0.22319
538.1	0	0	-0.21893
539.1	0	0	-0.2149
540.1	0	0	-0.21107
541.1	0	0	-0.20744
542.1	0	0	-0.20398
543.1	0	0	-0.20068
544.1	0	0	-0.19753
545.1	0	0	-0.19452
546.1	0	0	-0.19164
547.1	0	0	-0.18888
548.1	0	0	-0.18623
549.1	0	0	-0.18368
550.1	0	0	-0.18123
551.1	0	0	-0.17887
552.1	0	0	-0.1766
553.1	0	0	-0.17441
554.1	0	0	-0.17229
555.1	0	0	-0.17025
556.1	0	0	-0.16827
557.1	0	0	-0.16636
558.1	0	0	-0.16451
559.1	0	0	-0.16271
560.1	0	0	-0.16097
561.1	0	0	-0.15928
562.1	0	0	-0.15764
563.1	0	0	-0.15605
564.1	0	0	-0.1545
565.1	0	0	-0.15299
566.1	0	0	-0.15153
567.1	0	0	-0.1501
568.1	0	0	-0.14871
569.1	0	0	-0.14736
570.1	0	0	-0.14604
571.1	0	0	-0.14475
572.1	0	0	-0.1435
573.1	0	0	-0.14227
574.1	0	0	-0.14107
575.1	0	0	-0.13991
576.1	0	0	-0.13876
577.1	0	0	-0.13765
578.1	0	0	-0.13655
579.1	0	0	-0.13549
580.1	0	0	-0.13444
581.1	0	0	-0.13342
582.1	0	0	-0.13241
583.1	0	0	-0.13143
584.1	0	0	-0.13047
585.1	0	0	-0.12953
586.1	0	0	-0.1286
587.1	0	0	-0.1277
588.1	0	0	-0.12681
589.1	0	0	-0.12594
590.1	0	0	-0.12508
591.1	0	0	-0.12424
592.1	0	0	-0.12342
593.1	0	0	-0.12261
594.1	0	0	-0.12181
595.1	0	0	-0.12103
596.1	0	0	-0.12027
597.1	0	0	-0.11951
598.1	0	0	-0.11877
599.1	0	0	-0.11804
600.1	0	0	-0.11732
601.1	0	0	-0.11662
602.1	0	0	-0.11592
603.1	0	0	-0.11524
604.1	0	0	-0.11457
605.1	0	0	-0.11391
606.1	0	0	-0.11326
607.1	0	0	-0.11262
608.1	0	0	-0.11198
609.1	0	0	-0.11136
610.1	0	0	-0.11075
611.1	0	0	-0.11015
612.1	0	0	-0.10955
613.1	0	0	-0.10896
614.1	0	0	-0.10839
615.1	0	0	-0.10782
616.1	0	0	-0.10725
617.1	0	0	-0.1067
618.1	0	0	-0.10615
619.1	0	0	-0.10562
620.1	0	0	-0.10508
621.1	0	0	-0.10456
622.1	0	0	-0.10404
623.1	0	0	-0.10353
624.1	0	0	-0.10303
625.1	0	0	-0.10253
626.1	0	0	-0.10204
627.1	0	0	-0.10155
628.1	0	0	-0.10107
629.1	0	0	-0.1006
630.1	0	0	-0.10013
631.1	0	0	-0.099672
632.1	0	0	-0.099217
633.1	0	0	-0.098766
634.1	0	0	-0.098321
635.1	0	0	-0.097882
636.1	0	0	-0.097447
637.1	0	0	-0.097018
638.1	0	0	-0.096593
639.1	0	0	-0.096174
640.1	0	0	-0.095759
641.1	0	0	-0.095349
642.1	0	0	-0.094943
643.1	0	0	-0.094542
644.1	0	0	-0.094146
645.1	0	0	-0.093753
646.1	0	0	-0.093365
647.1	0	0	-0.092982
648.1	0	0	-0.092602
649.1	0	0	-0.092226
650.1	0	0	-0.091854
651.1	0	0	-0.091487
652.1	0	0	-0.091123
653.1	0	0	-0.090763
654.1	0	0	-0.090406
655.1	0	0	-0.090053
656.1	0	0	-0.089704
657.1	0	0	-0.089358
658.1	0	0	-0.089016
659.1	0	0	-0.088677
660.1	0	0	-0.088341
661.1	0	0	-0.088009
662.1	0	0	-0.08768
663.1	0	0	-0.087354
664.1	0	0	-0.087031
665.1	0	0	-0.086711
666.1	0	0	-0.086395
667.1	0	0	-0.086081
668.1	0	0	-0.08577
669.1	0	0	-0.085462
670.1	0	0	-0.085157
671.1	0	0	-0.084855
672.1	0	0	-0.084555
673.1	0	0	-0.084258
674.1	0	0	-0.083964
675.1	0	0	-0.083673
676.1	0	0	-0.083384
677.1	0	0	-0.083097
678.1	0	0	-0.082814
679.1	0	0	-0.082532
680.1	0	0	-0.082253
681.1	0	0	-0.081977
682.1	0	0	-0.081702
683.1	0	0	-0.081431
684.1	0	0	-0.081161
685.1	0	0	-0.080894
686.1	0	0	-0.080629
687.1	0	0	-0.080366
688.1	0	0	-0.080105
689.1	0	0	-0.079847
690.1	0	0	-0.079591
691.1	0	0	-0.079336
692.1	0	0	-0.079084
693.1	0	0	-0.078834
694.1	0	0	-0.078586
695.1	0	0	-0.078339
696.1	0	0	-0.078095
697.1	0	0	-0.077853
698.1	0	0	-0.077612
699.1	0	0	-0.077374
700.1	0	0	-0.077137
701.1	0	0	-0.076902
702.1	0	0	-0.076669
703.1	0	0	-0.076438
704.1	0	0	-0.076208
705.1	0	0	-0.07598
706.1	0	0	-0.075754
707.1	0	0	-0.07553
708.1	0	0	-0.075307
709.1	0	0	-0.075086
710.1	0	0	-0.074866
711.1	0	0	-0.074649
712.1	0	0	-0.074432
713.1	0	0	-0.074218
714.1	0	0	-0.074004
715.1	0	0	-0.073793
716.1	0	0	-0.073583
717.1	0	0	-0.073374
718.1	0	0	-0.073167
719.1	0	0	-0.072961
720.1	0	0	-0.072757
721.1	0	0	-0.072554
722.1	0	0	-0.072353
723.1	0	0	-0.072153
724.1	0	0	-0.071954
725.1	0	0	-0.071757
726.1	0	0	-0.071561
727.1	0	0	-0.071366
728.1	0	0	-0.071173
729.1	0	0	-0.070981
730.1	0	0	-0.07079
731.1	0	0	-0.070601
732.1	0	0	-0.070413
733.1	0	0	-0.070226
734.1	0	0	-0.07004
735.1	0	0	-0.069856
736.1	0	0	-0.069672
737.1	0	0	-0.06949
738.1	0	0	-0.069309
739.1	0	0	-0.06913
740.1	0	0	-0.068951
741.1	0	0	-0.068773
742.1	0	0	-0.068597
743.1	0	0	-0.068422
744.1	0	0	-0.068248
745.1	0	0	-0.068075
746.1	0	0	-0.067903
747.1	0	0	-0.067732
748.1	0	0	-0.067562
749.1	0	0	-0.067393
750.1	0	0	-0.067226
751.1	0	0	-0.067059
752.1	0	0	-0.066893
753.1	0	0	-0.066728
754.1	0	0	-0.066565
755.1	0	0	-0.066402
756.1	0	0	-0.06624
757.1	0	0	-0.066079
758.1	0	0	-0.06592
759.1	0	0	-0.065761
760.1	0	0	-0.065603
761.1	0	0	-0.065446
762.1	0	0	-0.06529
763.1	0	0	-0.065134
764.1	0	0	-0.06498
765.1	0	0	-0.064827
766.1	0	0	-0.064674
767.1	0	0	-0.064523
768.1	0	0	-0.064372
769.1	0	0	-0.064222
770.1	0	0	-0.064073
771.1	0	0	-0.063925
772.1	0	0	-0.063777
773.1	0	0	-0.063631
774.1	0	0	-0.063485
775.1	0	0	-0.06334
776.1	0	0	-0.063196
777.1	0	0	-0.063052
778.1	0	0	-0.06291
779.1	0	0	-0.062768
780.1	0	0	-0.062627
781.1	0	0	-0.062487
782.1	0	0	-0.062347
783.1	0	0	-0.062209
784.1	0	0	-0.062071
785.1	0	0	-0.061933
786.1	0	0	-0.061797
787.1	0	0	-0.061661
788.1	0	0	-0.061526
789.1	0	0	-0.061392
790.1	0	0	-0.061258
791.1	0	0	-0.061125
792.1	0	0	-0.060993
793.1	0	0	-0.060861
794.1	0	0	-0.060731
795.1	0	0	-0.0606
796.1	0	0	-0.060471
797.1	0	0	-0.060342
798.1	0	0	-0.060214
799.1	0	0	-0.060086
800.1	0	0	-0.059959
801.1	0	0	-0.059833
802.1	0	0	-0.059707
803.1	0	0	-0.059583
804.1	0	0	-0.059458
805.1	0	0	-0.059334
806.1	0	0	-0.059211
807.1	0	0	-0.059089
808.1	0	0	-0.058967
809.1	0	0	-0.058846
810.1	0	0	-0.058725
811.1	0	0	-0.058605
812.1	0	0	-0.058485
813.1	0	0	-0.058366
814.1	0	0	-0.058248
815.1	0	0	-0.05813
816.1	0	0	-0.058013
817.1	0	0	-0.057896
818.1	0	0	-0.05778
819.1	0	0	-0.057665
820.1	0	0	-0.05755
821.1	0	0	-0.057435
822.1	0	0	-0.057321
823.1	0	0	-0.057208
824.1	0	0	-0.057095
825.1	0	0	-0.056983
826.1	0	0	-0.056871
827.1	0	0	-0.05676
828.1	0	0	-0.056649
829.1	0	0	-0.056539
830.1	0	0	-0.056429
831.1	0	0	-0.05632
832.1	0	0	-0.056211
833.1	0	0	-0.056103
834.1	0	0	-0.055995
835.1	0	0	-0.055888
836.1	0	0	-0.055782
837.1	0	0	-0.055675
838.1	0	0	-0.055569
839.1	0	0	-0.055464
840.1	0	0	-0.055359
841.1	0	0	-0.055255
842.1	0	0	-0.055151
843.1	0	0	-0.055048
844.1	0	0	-0.054945
845.1	0	0	-0.054842
846.1	0	0	-0.05474
847.1	0	0	-0.054638
848.1	0	0	-0.054537
849.1	0	0	-0.054437
850.1	0	0	-0.054336
851.1	0	0	-0.054236
852.1	0	0	-0.054137
853.1	0	0	-0.054038
854.1	0	0	-0.053939
855.1	0	0	-0.053841
856.1	0	0	-0.053744
857.1	0	0	-0.053646
858.1	0	0	-0.053549
859.1	0	0	-0.053453
860.1	0	0	-0.053357
861.1	0	0	-0.053261
862.1	0	0	-0.053166
863.1	0	0	-0.053071
864.1	0	0	-0.052976
865.1	0	0	-0.052882
866.1	0	0	-0.052789
867.1	0	0	-0.052695
868.1	0	0	-0.052602
869.1	0	0	-0.05251
870.1	0	0	-0.052418
871.1	0	0	-0.052326
872.1	0	0	-0.052235
873.1	0	0	-0.052144
874.1	0	0	-0.052053
875.1	0	0	-0.051963
876.1	0	0	-0.051873
877.1	0	0	-0.051783
878.1	0	0	-0.051694
879.1	0	0	-0.051605
880.1	0	0	-0.051517
881.1	0	0	-0.051429
882.1	0	0	-0.051341
883.1	0	0	-0.051253
884.1	0	0	-0.051166
885.1	0	0	-0.051079
886.1	0	0	-0.050993
887.1	0	0	-0.050907
888.1	0	0	-0.050821
889.1	0	0	-0.050736
890.1	0	0	-0.050651
891.1	0	0	-0.050566
892.1	0	0	-0.050482
893.1	0	0	-0.050398
894.1	0	0	-0.050314
895.1	0	0	-0.050231
896.1	0	0	-0.050148
897.1	0	0	-0.050065
898.1	0	0	-0.049982
899.1	0	0	-0.0499
900.1	0	0	-0.049818
901.1	0	0	-0.049737
902.1	0	0	-0.049656
903.1	0	0	-0.049575
904.1	0	0	-0.049494
905.1	0	0	-0.049414
906.1	0	0	-0.049334
907.1	0	0	-0.049254
908.1	0	0	-0.049175
909.1	0	0	-0.049096
910.1	0	0	-0.049017
911.1	0	0	-0.048938
912.1	0	0	-0.04886
913.1	0	0	-0.048782
914.1	0	0	-0.048705
915.1	0	0	-0.048627
916.1	0	0	-0.04855
917.1	0	0	-0.048473
918.1	0	0	-0.048397
919.1	0	0	-0.048321
920.1	0	0	-0.048245
921.1	0	0	-0.048169
922.1	0	0	-0.048094
923.1	0	0	-0.048018
924.1	0	0	-0.047944
925.1	0	0	-0.047869
926.1	0	0	-0.047795
927.1	0	0	-0.047721
928.1	0	0	-0.047647
929.1	0	0	-0.047573
930.1	0	0	-0.0475
931.1	0	0	-0.047427
932.1	0	0	-0.047354
933.1	0	0	-0.047282
934.1	0	0	-0.047209
935.1	0	0	-0.047137
936.1	0	0	-0.047066
937.1	0	0	-0.046994
938.1	0	0	-0.046923
939.1	0	0	-0.046852
940.1	0	0	-0.046781
941.1	0	0	-0.046711
942.1	0	0	-0.04664
943.1	0	0	-0.04657
944.1	0	0	-0.046501
945.1	0	0	-0.046431
946.1	0	0	-0.046362
947.1	0	0	-0.046293
948.1	0	0	-0.046224
949.1	0	0	-0.046155
950.1	0	0	-0.046087
951.1	0	0	-0.046019
952.1	0	0	-0.045951
953.1	0	0	-0.045883
954.1	0	0	-0.045816
955.1	0	0	-0.045748
956.1	0	0	-0.045681
957.1	0	0	-0.045615
958.1	0	0	-0.045548
959.1	0	0	-0.045482
960.1	0	0	-0.045416
961.1	0	0	-0.04535
962.1	0	0	-0.045284
963.1	0	0	-0.045219
964.1	0	0	-0.045153
965.1	0	0	-0.045088
966.1	0	0	-0.045024
967.1	0	0	-0.044959
968.1	0	0	-0.044895
969.1	0	0	-0.04483
970.1	0	0	-0.044766
971.1	0	0	-0.044703
972.1	0	0	-0.044639
973.1	0	0	-0.044576
974.1	0	0	-0.044513
975.1	0	0	-0.04445
976.1	0	0	-0.044387
977.1	0	0	-0.044324
978.1	0	0	-0.044262
979.1	0	0	-0.0442
980.1	0	0	-0.044138
981.1	0	0	-0.044076
982.1	0	0	-0.044015
983.1	0	0	-0.043953
984.1	0	0	-0.043892
985.1	0	0	-0.043831
986.1	0	0	-0.04377
987.1	0	0	-0.04371
988.1	0	0	-0.043649
989.1	0	0	-0.043589
990.1	0	0	-0.043529
991.1	0	0	-0.043469
992.1	0	0	-0.04341
993.1	0	0	-0.04335
994.1	0	0	-0.043291
995.1	0	0	-0.043232
996.1	0	0	-0.043173
997.1	0	0	-0.043114
998.1	0	0	-0.043056
999.1	0	0	-0.042997
1000.1	0	0	-0.042939
1001.1	0	0	-0.042881
1002.1	0	0	-0.042823
1003.1	0	0	-0.042766
1004.1	0	0	-0.042708
1005.1	0	0	-0.042651
1006.1	0	0	-0.042594
1007.1	0	0	-0.042537
1008.1	0	0	-0.04248
1009.1	0	0	-0.042423
1010.1	0	0	-0.042367
1011.1	0	0	-0.042311
1012.1	0	0	-0.042254
1013.1	0	0	-0.042198
1014.1	0	0	-0.042143
1015.1	0	0	-0.042087
1016.1	0	0	-0.042032
1017.1	0	0	-0.041976
1018.1	0	0	-0.041921
1019.1	0	0	-0.041866
1020.1	0	0	-0.041811
1021.1	0	0	-0.041757
1022.1	0	0	-0.041702
1023.1	0	0	-0.041648
1024.1	0	0	-0.041594
1025.1	0	0	-0.04154
1026.1	0	0	-0.041486
1027.1	0	0	-0.041432
1028.1	0	0	-0.041379
1029.1	0	0	-0.041325
1030.1	0	0	-0.041272
1031.1	0	0	-0.041219
1032.1	0	0	-0.041166
1033.1	0	0	-0.041113
1034.1	0	0	-0.041061
1035.1	0	0	-0.041008
1036.1	0	0	-0.040956
1037.1	0	0	-0.040904
1038.1	0	0	-0.040852
1039.1	0	0	-0.0408
1040.1	0	0	-0.040748
1041.1	0	0	-0.040697
1042.1	0	0	-0.040645
1043.1	0	0	-0.040594
1044.1	0	0	-0.040543
1045.1	0	0	-0.040492
1046.1	0	0	-0.040441
1047.1	0	0	-0.04039
1048.1	0	0	-0.04034
1049.1	0	0	-0.040289
1050.1	0	0	-0.040239
1051.1	0	0	-0.040189
1052.1	0	0	-0.040139
1053.1	0	0	-0.040089
1054.1	0	0	-0.040039
1055.1	0	0	-0.03999
1056.1	0	0	-0.03994
1057.1	0	0	-0.039891
1058.1	0	0	-0.039842
1059.1	0	0	-0.039793
1060.1	0	0	-0.039744
1061.1	0	0	-0.039695
1062.1	0	0	-0.039647
1063.1	0	0	-0.039598
1064.1	0	0	-0.03955
1065.1	0	0	-0.039501
1066.1	0	0	-0.039453
1067.1	0	0	-0.039405
1068.1	0	0	-0.039357
1069.1	0	0	-0.03931
1070.1	0	0	-0.039262
1071.1	0	0	-0.039215
1072.1	0	0	-0.039167
1073.1	0	0	-0.03912
1074.1	0	0	-0.039073
1075.1	0	0	-0.039026
1076.1	0	0	-0.038979
1077.1	0	0	-0.038933
1078.1	0	0	-0.038886
1079.1	0	0	-0.03884
1080.1	0	0	-0.038793
1081.1	0	0	-0.038747
1082.1	0	0	-0.038701
1083.1	0	0	-0.038655
1084.1	0	0	-0.038609
1085.1	0	0	-0.038563
1086.1	0	0	-0.038518
1087.1	0	0	-0.038472
1088.1	0	0	-0.038427
1089.1	0	0	-0.038382
1090.1	0	0	-0.038337
1091.1	0	0	-0.038292
1092.1	0	0	-0.038247
1093.1	0	0	-0.038202
1094.1	0	0	-0.038157
1095.1	0	0	-0.038113
1096.1	0	0	-0.038068
1097.1	0	0	-0.038024
1098.1	0	0	-0.03798
1099.1	0	0	-0.037936
1100.1	0	0	-0.037892
1101.1	0	0	-0.037848
1102.1	0	0	-0.037804
1103.1	0	0	-0.03776
1104.1	0	0	-0.037717
1105.1	0	0	-0.037673
1106.1	0	0	-0.03763
1107.1	0	0	-0.037587
1108.1	0	0	-0.037544
1109.1	0	0	-0.037501
1110.1	0	0	-0.037458
1111.1	0	0	-0.037415
1112.1	0	0	-0.037373
1113.1	0	0	-0.03733
1114.1	0	0	-0.037288
1115.1	0	0	-0.037245
1116.1	0	0	-0.037203
1117.1	0	0	-0.037161
1118.1	0	0	-0.037119
1119.1	0	0	-0.037077
1120.1	0	0	-0.037035
1121.1	0	0	-0.036993
1122.1	0	0	-0.036952
1123.1	0	0	-0.03691
1124.1	0	0	-0.036869
1125.1	0	0	-0.036828
1126.1	0	0	-0.036786
1127.1	0	0	-0.036745
1128.1	0	0	-0.036704
1129.1	0	0	-0.036664
1130.1	0	0	-0.036623
1131.1	0	0	-0.036582
1132.1	0	0	-0.036541
1133.1	0	0	-0.036501
1134.1	0	0	-0.036461
1135.1	0	0	-0.03642
1136.1	0	0	-0.03638
1137.1	0	0	-0.03634
1138.1	0	0	-0.0363
1139.1	0	0	-0.03626
1140.1	0	0	-0.03622
1141.1	0	0	-0.036181
1142.1	0	0	-0.036141
1143.1	0	0	-0.036101
1144.1	0	0	-0.036062
1145.1	0	0	-0.036023
1146.1	0	0	-0.035983
1147.1	0	0	-0.035944
1148.1	0	0	-0.035905
1149.1	0	0	-0.035866
1150.1	0	0	-0.035827
1151.1	0	0	-0.035789
1152.1	0	0	-0.03575
1153.1	0	0	-0.035711
1154.1	0	0	-0.035673
1155.1	0	0	-0.035635
1156.1	0	0	-0.035596
1157.1	0	0	-0.035558
1158.1	0	0	-0.03552
1159.1	0	0	-0.035482
1160.1	0	0	-0.035444
1161.1	0	0	-0.035406
1162.1	0	0	-0.035368
1163.1	0	0	-0.035331
1164.1	0	0	-0.035293
1165.1	0	0	-0.035255
1166.1	0	0	-0.035218
1167.1	0	0	-0.035181
1168.1	0	0	-0.035143
1169.1	0	0	-0.035106
1170.1	0	0	-0.035069
1171.1	0	0	-0.035032
1172.1	0	0	-0.034995
1173.1	0	0	-0.034959
1174.1	0	0	-0.034922
1175.1	0	0	-0.034885
1176.1	0	0	-0.034849
1177.1	0	0	-0.034812
1178.1	0	0	-0.034776
1179.1	0	0	-0.034739
1180.1	0	0	-0.034703
1181.1	0	0	-0.034667
1182.1	0	0	-0.034631
1183.1	0	0	-0.034595
1184.1	0	0	-0.034559
1185.1	0	0	-0.034523
1186.1	0	0	-0.034487
1187.1	0	0	-0.034452
1188.1	0	0	-0.034416
1189.1	0	0	-0.034381
1190.1	0	0	-0.034345
1191.1	0	0	-0.03431
1192.1	0	0	-0.034275
1193.1	0	0	-0.034239
1194.1	0	0	-0.034204
1195.1	0	0	-0.034169
1196.1	0	0	-0.034134
1197.1	0	0	-0.0341
1198.1	0	0	-0.034065
1199.1	0	0	-0.03403
1200.1	0	0	-0.033995
1201.1	0	0	-0.033961
1202.1	0	0	-0.033926
1203.1	0	0	-0.033892
1204.1	0	0	-0.033858
1205.1	0	0	-0.033823
1206.1	0	0	-0.033789
1207.1	0	0	-0.033755
1208.1	0	0	-0.033721
1209.1	0	0	-0.033687
1210.1	0	0	-0.033653
1211.1	0	0	-0.033619
1212.1	0	0	-0.033586
1213.1	0	0	-0.033552
1214.1	0	0	-0.033518
1215.1	0	0	-0.033485
1216.1	0	0	-0.033451
1217.1	0	0	-0.033418
1218.1	0	0	-0.033385
1219.1	0	0	-0.033352
1220.1	0	0	-0.033318
1221.1	0	0	-0.033285
1222.1	0	0	-0.033252
1223.1	0	0	-0.033219
1224.1	0	0	-0.033186
1225.1	0	0	-0.033154
1226.1	0	0	-0.033121
1227.1	0	0	-0.033088
1228.1	0	0	-0.033056
1229.1	0	0	-0.033023
1230.1	0	0	-0.032991
1231.1	0	0	-0.032958
1232.1	0	0	-0.032926
1233.1	0	0	-0.032894
1234.1	0	0	-0.032862
1235.1	0	0	-0.03283
1236.1	0	0	-0.032798
1237.1	0	0	-0.032766
1238.1	0	0	-0.032734
1239.1	0	0	-0.032702
1240.1	0	0	-0.03267
1241.1	0	0	-0.032638
1242.1	0	0	-0.032607
1243.1	0	0	-0.032575
1244.1	0	0	-0.032544
1245.1	0	0	-0.032512
1246.1	0	0	-0.032481
1247.1	0	0	-0.03245
1248.1	0	0	-0.032418
1249.1	0	0	-0.032387
1250.1	0	0	-0.032356
1251.1	0	0	-0.032325
1252.1	0	0	-0.032294
1253.1	0	0	-0.032263
1254.1	0	0	-0.032232
1255.1	0	0	-0.032201
1256.1	0	0	-0.032171
1257.1	0	0	-0.03214
1258.1	0	0	-0.032109
1259.1	0	0	-0.032079
1260.1	0	0	-0.032048
1261.1	0	0	-0.032018
1262.1	0	0	-0.031988
1263.1	0	0	-0.031957
1264.1	0	0	-0.031927
1265.1	0	0	-0.031897
1266.1	0	0	-0.031867
1267.1	0	0	-0.031837
1268.1	0	0	-0.031807
1269.1	0	0	-0.031777
1270.1	0	0	-0.031747
1271.1	0	0	-0.031717
1272.1	0	0	-0.031688
1273.1	0	0	-0.031658
1274.1	0	0	-0.031628
1275.1	0	0	-0.031599
1276.1	0	0	-0.031569
1277.1	0	0	-0.03154
1278.1	0	0	-0.031511
1279.1	0	0	-0.031481
1280.1	0	0	-0.031452
1281.1	0	0	-0.031423
1282.1	0	0	-0.031394
1283.1	0	0	-0.031365
1284.1	0	0	-0.031335
1285.1	0	0	-0.031307
1286.1	0	0	-0.031278
1287.1	0	0	-0.031249
1288.1	0	0	-0.03122
1289.1	0	0	-0.031191
1290.1	0	0	-0.031163
1291.1	0	0	-0.031134
1292.1	0	0	-0.031105
1293.1	0	0	-0.031077
1294.1	0	0	-0.031048
1295.1	0	0	-0.03102
1296.1	0	0	-0.030992
1297.1	0	0	-0.030963
1298.1	0	0	-0.030935
1299.1	0	0	-0.030907
1300.1	0	0	-0.030879
1301.1	0	0	-0.030851
1302.1	0	0	-0.030823
1303.1	0	0	-0.030795
1304.1	0	0	-0.030767
1305.1	0	0	-0.030739
1306.1	0	0	-0.030711
1307.1	0	0	-0.030684
1308.1	0	0	-0.030656
1309.1	0	0	-0.030628
1310.1	0	0	-0.030601
1311.1	0	0	-0.030573
1312.1	0	0	-0.030546
1313.1	0	0	-0.030518
1314.1	0	0	-0.030491
1315.1	0	0	-0.030464
1316.1	0	0	-0.030436
1317.1	0	0	-0.030409
1318.1	0	0	-0.030382
1319.1	0	0	-0.030355
1320.1	0	0	-0.030328
1321.1	0	0	-0.030301
1322.1	0	0	-0.030274
1323.1	0	0	-0.030247
1324.1	0	0	-0.03022
1325.1	0	0	-0.030193
1326.1	0	0	-0.030167
1327.1	0	0	-0.03014
1328.1	0	0	-0.030113
1329.1	0	0	-0.030087
1330.1	0	0	-0.03006
1331.1	0	0	-0.030034
1332.1	0	0	-0.030007
1333.1	0	0	-0.029981
1334.1	0	0	-0.029955
1335.1	0	0	-0.029928
1336.1	0	0	-0.029902
1337.1	0	0	-0.029876
1338.1	0	0	-0.02985
1339.1	0	0	-0.029824
1340.1	0	0	-0.029798
1341.1	0	0	-0.029772
1342.1	0	0	-0.029746
1343.1	0	0	-0.02972
1344.1	0	0	-0.029694
1345.1	0	0	-0.029668
1346.1	0	0	-0.029642
1347.1	0	0	-0.029617
1348.1	0	0	-0.029591
1349.1	0	0	-0.029565
1350.1	0	0	-0.02954
1351.1	0	0	-0.029514
1352.1	0	0	-0.029489
1353.1	0	0	-0.029463
1354.1	0	0	-0.029438
1355.1	0	0	-0.029413
1356.1	0	0	-0.029387
1357.1	0	0	-0.029362
1358.1	0	0	-0.029337
1359.1	0	0	-0.029312
1360.1	0	0	-0.029287
1361.1	0	0	-0.029262
1362.1	0	0	-0.029237
1363.1	0	0	-0.029212
1364.1	0	0	-0.029187
1365.1	0	0	-0.029162
1366.1	0	0	-0.029137
1367.1	0	0	-0.029112
1368.1	0	0	-0.029088
1369.1	0	0	-0.029063
1370.1	0	0	-0.029038
1371.1	0	0	-0.029014
