32	1.22621e+07	e-	0	6.51629	517.515	20.4901	-64.5441	46.0033
32	1.22621e+07	gamma	0	1173.23	1173.23	1067.74	428.857	229.062
32	1.22621e+07	gamma	0	1332.51	1332.51	-180.245	-714.777	-1110.04
32	1.22621e+07	60Ni	0	0.0184424	5.63372e+07	-1026.32	633.901	789.187
33	4.85337e+07	enubar	0	297.503	297.503	-233.784	-163.823	83.7568
33	4.85337e+07	e-	0	19.5565	530.555	24.8175	49.3936	131.581
33	4.85337e+07	gamma	0	1173.22	1173.22	513.961	-523.367	915.634
33	4.85337e+07	gamma	0	1332.47	1332.47	581.915	234.109	1175.61
33	4.85337e+07	60Ni	0	0.0556461	5.63372e+07	-886.91	403.687	-2306.58
34	2.54268e+08	enubar	0	246.606	246.606	-9.92463	-130.708	208.881
34	2.54268e+08	e-	0	70.453	581.452	273.394	-32.0583	-34.5578
34	2.54268e+08	gamma	0	1173.22	1173.22	-53.9038	-1162.44	-149.279
34	2.54268e+08	gamma	0	1332.5	1332.5	-1263.79	-72.0954	416.162
34	2.54268e+08	60Ni	0	0.0289197	5.63372e+07	1054.23	1397.3	-441.206
35	1.94274e+08	enubar	0	174.498	174.498	-90.4428	-107.951	103.034
35	1.94274e+08	e-	0	142.562	653.561	51.227	18.4561	-403.804
35	1.94274e+08	gamma	0	1173.23	1173.23	494.84	799.497	701.721
35	1.94274e+08	gamma	0	1332.51	1332.51	-1201.51	-391.808	422.439
35	1.94274e+08	60Ni	0	0.0118533	5.63372e+07	745.881	-318.194	-823.391
36	7.24273e+08	enubar	0	266.973	266.973	-114.66	128.376	204.076
36	7.24273e+08	e-	0	50.0863	561.085	5.42096	163.435	-164.184
36	7.24273e+08	gamma	0	1173.22	1173.22	-16.9421	1087.89	438.927
36	7.24273e+08	gamma	0	1332.5	1332.5	-442.713	-671.932	1062.11
36	7.24273e+08	60Ni	0	0.0283919	5.63372e+07	568.894	-707.767	-1540.93
37	3.16989e+08	enubar	0	165.703	165.703	72.1582	-81.1468	-125.164
37	3.16989e+08	e-	0	151.355	662.354	358.267	-72.6587	-209.661
37	3.16989e+08	gamma	0	1173.22	1173.22	503.942	-950.117	-468.784
37	3.16989e+08	gamma	0	1332.5	1332.5	507.201	1112.61	-529.55
37	3.16989e+08	60Ni	0	0.0342181	5.63372e+07	-1441.57	-8.68238	1333.16
38	1.28243e+08	enubar	0	226.857	226.857	-128.125	-129.949	-134.763
38	1.28243e+08	e-	0	90.2017	601.201	-8.65031	194.472	-249.856
38	1.28243e+08	gamma	0	1173.23	1173.23	-391.102	999.343	474.148
38	1.28243e+08	gamma	0	1332.5	1332.5	-1224.89	-467.741	-237.503
38	1.28243e+08	60Ni	0	0.0306144	5.63372e+07	1752.77	-596.124	147.974
39	1.8162e+07	enubar	0	276.03	276.03	123.294	10.7691	246.73
39	1.8162e+07	e-	0	41.0275	552.026	203.999	2.00165	44.6523
39	1.8162e+07	gamma	0	1173.22	1173.22	772.287	497.705	729.592
39	1.8162e+07	gamma	0	1332.53	1332.53	-786.862	280.468	-1038.18
39	1.8162e+07	60Ni	0	0.00642277	5.63372e+07	-312.717	-790.944	17.2086
40	3.70261e+07	enubar	0	167.838	167.838	80.6791	144.248	29.2076
40	3.70261e+07	e-	0	149.22	660.219	399.817	101.038	68.6054
40	3.70261e+07	gamma	0	1173.23	1173.23	-1039.33	542.946	38.3663
40	3.70261e+07	gamma	0	1332.48	1332.48	-60.8605	1329.54	64.097
40	3.70261e+07	60Ni	0	0.043569	5.63372e+07	619.698	-2117.78	-200.276
41	3.34192e+08	enubar	0	244.883	244.883	-229.225	-56.0618	65.4253
41	3.34192e+08	e-	0	72.1744	583.173	-192.534	154.742	134.003
41	3.34192e+08	gamma	0	1173.23	1173.23	813.95	684.11	-495.939
41	3.34192e+08	gamma	0	1332.48	1332.48	111.792	1311.15	-209.495
41	3.34192e+08	60Ni	0	0.0434404	5.63372e+07	-503.982	-2093.94	506.006
42	1.30605e+08	enubar	0	251.053	251.053	-86.5035	230.376	-49.7158
42	1.30605e+08	e-	0	66.0057	577.005	-253.917	-18.4346	83.6699
42	1.30605e+08	gamma	0	1173.23	1173.23	900.223	41.936	-751.209
42	1.30605e+08	gamma	0	1332.52	1332.52	-23.944	-740.497	1107.56
42	1.30605e+08	60Ni	0	0.0060021	5.63372e+07	-535.858	486.62	-390.306
43	9.95518e+07	enubar	0	175.964	175.964	-80.0036	139.462	71.5071
43	9.95518e+07	e-	0	141.095	652.094	-210.019	-342.254	-53.4854
43	9.95518e+07	gamma	0	1173.22	1173.22	-228.362	-587.367	989.598
43	9.95518e+07	gamma	0	1332.52	1332.52	-344.718	379.02	-1230.09
43	9.95518e+07	60Ni	0	0.00855097	5.63372e+07	863.102	411.139	222.474
44	4.038e+07	enubar	0	100.048	100.048	43.4333	-57.915	69.0575
44	4.038e+07	e-	0	217.009	728.008	251.331	-90.528	-444.425
44	4.038e+07	gamma	0	1173.23	1173.23	-905.554	478.941	-571.886
44	4.038e+07	gamma	0	1332.47	1332.47	-1028.76	359.927	-766.544
44	4.038e+07	60Ni	0	0.0541553	5.63372e+07	1639.55	-690.426	1713.8
45	3.82164e+07	enubar	0	229.191	229.191	148.778	101.168	141.98
45	3.82164e+07	e-	0	87.8673	598.866	185.878	233.855	-91.0058
