0.892005	0.309829	0.244367
0.149326	0.752674	3.519242
0.433002	0.002518	5.527480
0.658315	-0.319314	0.279226
-0.004180	0.411420	2.303571
-0.265598	-0.393272	1.325276
0.501377	-0.355937	1.073161
-0.239613	-0.008974	5.572204
-0.657428	0.055776	5.605077
-0.701540	-0.040736	1.981552
0.352357	-0.815891	4.498758
0.647760	0.864442	5.746550
-0.404511	-0.627277	5.832728
-0.529840	-0.674029	1.408264
-0.745538	-0.509058	5.965840
0.127804	-0.064201	0.476887
0.644957	-0.820509	4.986586
0.381696	-0.285569	1.805360
0.407714	0.147471	4.151603
-0.539986	-0.961659	2.764080
0.921543	0.005441	5.854907
0.067842	0.730589	4.335646
0.400424	-0.902223	0.656597
0.393726	-0.405686	1.500704
-0.425367	-0.375188	1.404720
0.606628	-0.349836	2.454350
0.474459	-0.408027	1.064887
0.609710	-0.111079	3.848082
0.736591	-0.160741	6.184141
0.614960	-0.460563	2.348455
0.535887	0.101998	0.641020
0.085512	-0.740313	4.118595
-0.196740	0.655809	2.589524
0.988539	-0.046856	2.319093
0.325151	-0.559097	2.683218
0.854344	0.821091	3.494783
-0.156125	-0.839808	1.649161
0.844031	0.494575	0.959098
0.181473	0.692918	4.716391
0.363270	-0.410038	5.709719
0.410533	-0.906725	2.728041
0.744095	-0.368943	3.386484
0.644306	-0.860963	5.744425
-0.760631	0.435145	3.787793
-0.029391	0.679744	1.605474
0.707794	0.760266	5.273468
0.821991	-0.063218	2.476446
0.553560	-0.639930	5.471211
0.543847	-0.120451	2.318193
0.454958	0.497545	4.960274
0.909405	-0.387383	5.577795
0.658324	0.404477	0.077377
0.642013	0.309923	2.980058
0.108303	0.619673	1.814670
-0.024253	-0.318703	0.336840
0.968863	-0.438214	5.526604
0.546246	-0.284090	0.235638
0.621101	0.195270	0.952540
0.144982	-0.448252	6.256440
0.594712	-0.441986	5.097602
0.879037	0.400670	3.357198
0.788683	-0.541016	6.263713
0.701621	-0.374019	5.783694
0.456231	0.756055	5.675926
0.285211	0.199707	1.676980
0.292594	-0.728226	0.019932
0.626536	0.915246	1.978445
0.771919	0.018527	5.266458
-0.094614	0.148247	5.201518
-0.263979	-0.673787	4.285339
0.820922	-0.077873	1.090643
0.309145	-0.379772	5.380468
0.845716	-0.637816	2.274278
-0.794795	-0.805850	6.257557
0.542820	0.387450	5.167725
0.109400	-0.786650	1.617641
-0.731747	0.632763	1.396616
0.561989	-0.151667	4.573136
0.982704	-0.057444	6.097026
0.331385	-0.846296	4.394056
0.124497	0.321987	1.983418
0.966778	-0.797556	5.462920
0.118150	0.930738	3.583822
0.281794	0.035084	4.279459
0.724984	-0.437717	2.522726
-0.223708	0.055832	2.509397
0.028232	0.356456	0.870275
0.926225	0.016049	5.453915
0.568687	-0.053362	5.718614
0.518072	-0.457213	4.592806
0.470362	-0.174953	2.922742
0.983382	-0.286299	3.880395
0.734584	0.518276	1.982452
0.524433	-0.197658	1.886727
-0.046006	-0.455486	6.174344
0.409998	0.334507	1.907746
0.143045	-0.719069	2.134531
0.387028	-0.972669	5.421744
0.506413	-0.811141	4.065106
0.308858	-0.152499	4.825632
0.966662	-0.664201	3.936248
0.987571	0.685134	0.735242
-0.748314	0.312501	5.324990
0.741837	0.279058	5.244580
0.682507	0.838827	2.202248
-0.336518	0.010369	5.195998
-0.445270	-0.852783	3.015719
0.856672	0.946691	4.475888
-0.750992	0.422888	5.110958
-0.325278	0.059943	5.180999
-0.012287	0.925691	4.654384
0.666987	0.341527	0.912738
0.019395	0.661640	3.770120
0.754942	0.709722	2.184380
-0.429337	0.705286	2.101859
-0.193788	-0.311436	5.265438
0.973177	0.471144	3.207961
0.479645	0.171849	4.026392
0.424405	0.965990	1.058513
-0.280042	0.191044	1.982637
0.743823	0.064029	0.756478
-0.882049	0.556276	3.451797
-0.519886	-0.191053	5.745421
-0.572976	0.199145	2.228015
-0.050373	-0.334476	1.624316
0.565381	0.816756	6.258738
-0.488516	-0.993708	2.352177
0.582010	0.773203	3.654256
-0.419877	-0.247139	3.045548
0.072690	-0.821150	5.068247
0.237142	0.733811	3.151425
-0.043292	0.285660	5.586936
-0.308193	-0.489345	0.965268
-0.504250	-0.220394	3.811667
0.673608	0.764109	3.889710
0.711537	-0.345918	3.531611
0.658779	-0.987772	0.300559
0.057140	-0.616366	1.500599
-0.045285	0.418763	4.384894
-0.241257	-0.958090	3.656662
-0.143195	-0.031443	3.164358
-0.831060	-0.271568	3.720392
0.657855	-0.223992	1.829063
0.572363	-0.362848	3.925441
-0.560760	0.245699	1.040964
0.328006	0.278997	0.143932
0.521826	-0.452562	1.364867
-0.237245	0.171458	2.854982
-0.689061	0.516154	4.113028
-0.160941	-0.311966	5.062348
-0.611577	0.389889	1.185780
0.447211	0.082974	2.545340
0.969864	-0.496312	4.078108
0.331261	-0.755690	5.067856
-0.617656	-0.614743	2.750086
0.148125	-0.888905	4.994853
-0.590774	0.014322	1.575547
-0.476691	0.893479	1.272390
0.274123	0.214242	0.354030
0.406177	0.568517	5.795188
0.544103	0.153405	2.060714
0.164587	-0.397879	0.456295
0.544967	-0.584975	1.400242
0.857595	0.452365	5.563034
0.029662	0.647722	4.372239
0.391142	-0.411705	2.369445
0.587783	-0.379950	3.254738
-0.900562	0.563749	1.887991
0.448997	-0.511171	0.324047
-0.651077	0.186942	1.046090
0.466212	0.448037	5.851690
-0.549672	-0.738205	3.742397
-0.033890	0.916971	2.396087
-0.229428	-0.294928	3.218051
0.257299	-0.613447	1.273622
0.353636	-0.055060	2.370503
0.778056	-0.997834	1.987301
-0.588396	0.143066	5.039601
-0.832841	-0.427491	5.888130
0.500667	-0.371442	5.713370
0.564953	-0.919830	2.275816
0.420802	0.859615	1.066824
0.256445	-0.598284	6.218654
0.412874	-0.239343	1.153037
0.913015	0.153642	4.585722
0.545397	0.136827	5.858409
0.777981	-0.966672	4.306831
0.886157	-0.788752	4.931489
0.735559	-0.292148	1.505462
0.693589	-0.973423	2.859075
0.971833	0.423762	4.919550
-0.272126	-0.346552	0.761414
0.471201	0.517610	3.211240
0.322838	-0.573349	2.677380
0.537604	-0.084580	4.838539
-0.874555	-0.479034	0.887807
-0.401361	0.689032	5.904235
0.860346	0.078447	0.805995
-0.740675	-0.938656	0.588528
0.474406	-0.480383	0.759824
0.792236	0.142365	2.587601
0.398763	0.318092	2.344760
0.162874	0.281893	3.155953
0.861331	0.299790	5.949534
0.960626	-0.452862	3.018802
0.238314	0.917661	1.987367
0.183967	0.577348	0.872909
0.284996	-0.947462	5.183513
0.938182	0.336560	0.079098
-0.042636	-0.431267	5.520059
-0.111376	0.363649	5.440921
-0.918261	-0.567531	1.074509
0.493148	0.167801	1.740281
-0.001898	-0.443309	0.771682
0.402797	-0.102702	5.984934
0.827101	0.332878	2.952475
-0.363408	0.034112	1.349801
0.635272	0.926919	0.057078
-0.174447	0.149213	3.070001
0.651318	-0.809126	5.225345
0.951993	-0.703115	5.734577
0.793355	-0.816622	4.151668
-0.056831	0.963909	3.820158
0.490366	0.003481	2.522327
0.444232	0.976587	4.735630
0.996304	0.011454	5.294633
0.899032	0.454629	4.541336
-0.914506	-0.372559	2.068564
-0.166430	-0.743533	3.761784
0.650841	-0.520757	2.264654
0.674440	-0.459468	1.803212
0.806815	-0.744074	5.947745
0.747074	0.474897	3.501822
0.246611	-0.908166	0.724526
0.444241	0.500484	2.815539
0.857930	0.474128	0.183675
-0.507680	-0.578640	5.867754
0.010761	0.242804	2.525246
0.533597	-0.561259	0.912698
0.545948	-0.610703	5.226780
0.960188	-0.154935	5.725340
0.918428	0.208093	6.243441
0.963766	0.936646	0.920826
0.924261	0.922687	6.239943
0.154181	-0.110313	2.895384
-0.199375	-0.685418	4.570179
0.289018	0.308384	2.827887
-0.094677	0.454577	3.685308
-0.017114	0.279692	5.290168
0.460378	0.840837	3.310973
0.837861	0.686879	3.564453
0.699164	0.161449	0.968408
-0.701118	0.459542	2.414506
0.519720	-0.582908	1.115764
0.046988	-0.646442	3.767758
-0.473310	0.679342	3.055515
-0.051811	0.608223	5.005322
0.184798	0.944717	3.872124
-0.083978	-0.644974	1.560739
0.283855	-0.829308	5.633525
0.477120	-0.695622	5.494244
-0.919758	-0.997873	0.968198
0.729335	0.242968	0.753837
0.548014	-0.694110	4.140445
0.584783	-0.348112	5.579676
-0.147544	-0.221676	0.212476
0.302935	0.741145	0.061549
0.976306	-0.332221	6.101129
0.583722	0.165688	1.991653
0.871867	-0.244926	2.665652
0.541236	0.264395	5.864101
0.650384	0.252107	3.042424
-0.788312	0.688430	1.811255
0.159580	0.996199	3.251920
-0.684311	0.964740	3.789744
0.600103	0.418341	2.837300
0.023029	-0.921515	6.261355
-0.337553	0.779672	0.533256
0.536684	0.827844	6.104091
0.642739	-0.859736	0.664638
0.630400	-0.587015	4.270067
-0.573961	0.870913	3.816286
0.896974	-0.582174	4.873848
0.625088	0.723619	0.360251
0.128691	0.837865	0.935708
0.565554	0.264297	1.357696
0.983720	0.598286	1.765912
0.365967	-0.255977	0.097544
0.474315	-0.395130	5.917365
0.653268	0.008217	0.701095
0.488087	0.843174	3.789855
0.038652	-0.410712	4.417084
-0.321513	0.197562	1.507638
0.701242	0.217692	3.468675
0.785966	-0.171499	0.468806
0.410980	-0.925981	0.494595
0.704986	-0.453915	4.968957
0.793578	-0.428521	3.599707
0.419286	0.687840	0.137517
-0.153864	-0.292279	2.205600
0.644133	-0.495537	3.034423
0.718126	0.180483	3.883383
0.007496	0.217651	0.680752
0.969275	-0.762086	5.254456
0.052665	-0.590564	2.582324
0.810752	0.313056	4.331256
0.404664	0.163965	2.192487
0.966393	0.632220	3.728726
0.247754	0.170498	0.916998
0.879682	-0.534263	5.190904
-0.186303	-0.352803	3.298228
0.224232	-0.687489	2.605717
0.861514	-0.237891	5.903067
-0.008013	-0.976072	1.627011
0.606258	0.339167	2.472484
-0.155670	-0.566927	3.892369
0.078254	-0.205022	0.145047
-0.235622	-0.463026	5.730637
0.714707	0.489416	4.854736
-0.777542	0.137766	1.914117
0.976877	-0.834243	5.865880
0.041056	0.122233	5.265025
-0.743109	-0.905310	3.357600
-0.277099	0.032764	5.005967
0.763677	-0.162739	0.788227
0.824622	0.410015	4.808360
0.750772	-0.387693	2.733877
0.664907	0.638766	4.727353
0.169531	0.934229	5.936030
0.295901	0.714643	1.809482
-0.608353	0.727767	2.813453
0.797968	0.612212	1.179766
0.634294	0.264292	3.365653
0.527401	0.634488	4.788986
0.619056	-0.482461	4.158524
0.501653	-0.822788	0.574546
-0.052392	-0.550984	4.520315
0.952640	-0.094020	2.162935
-0.401231	-0.336273	5.086542
0.522222	-0.413352	4.869428
0.696570	0.736541	3.946941
-0.740917	-0.879444	2.102835
0.741660	-0.283082	3.122654
0.383382	-0.701989	0.047303
0.586122	-0.520470	5.271116
0.531039	-0.835430	4.733098
0.850051	0.337078	0.959661
0.378913	0.158857	3.941758
0.757970	-0.640382	0.844195
0.500588	0.515172	3.773148
-0.360268	-0.891545	2.200333
0.223223	-0.402286	2.301722
0.521219	-0.998158	6.071699
-0.518936	-0.121130	0.305781
-0.924915	0.082200	4.178528
0.364612	0.609421	0.069489
0.765561	-0.282296	5.092030
0.702773	0.535955	2.844196
0.853193	0.856880	2.866267
0.518906	-0.400154	0.776705
0.241793	-0.336807	3.933640
0.913202	-0.108039	3.946144
0.290074	0.842674	4.041865
0.807160	-0.493994	5.865873
0.806065	0.503543	4.617585
0.784433	0.315110	4.312167
0.479447	0.913870	2.209011
0.143623	-0.123196	0.088593
0.458101	-0.745774	5.996190
0.162103	0.283085	1.869106
0.140462	-0.617221	4.087791
-0.968708	0.005192	2.487587
0.329374	0.534453	5.821690
-0.556590	-0.335546	2.094864
0.028952	-0.316376	2.982979
0.550466	0.006468	2.388380
0.492637	-0.570754	1.929424
-0.781352	-0.244223	5.806318
-0.525914	-0.380960	2.225415
0.072691	0.778314	2.808483
0.668700	0.107739	4.307811
-0.327044	-0.693241	3.617593
0.069728	0.823033	1.573612
-0.162941	0.345740	0.298746
-0.003409	0.921688	3.772063
0.848940	-0.297925	1.856003
0.542820	-0.509651	1.866255
-0.823922	0.238888	1.576107
0.382593	0.550456	3.701764
0.771271	0.163518	4.723189
-0.143751	-0.380716	2.098575
0.806806	-0.406347	5.248162
-0.321948	0.398871	5.459084
0.526938	0.498460	2.513477
0.979561	-0.508737	0.997278
0.070198	0.858033	4.775219
-0.357052	-0.247641	0.638142
-0.079650	-0.609118	0.021692
-0.174941	0.780544	6.078912
0.727811	-0.732241	2.044436
-0.283389	-0.396137	2.908175
-0.187270	0.947599	2.484078
0.039438	0.038089	1.003269
0.015603	-0.387580	2.293912
0.812641	0.078506	5.964202
0.398206	-0.957342	4.633994
0.089997	0.347506	2.153613
0.821268	0.125995	3.776091
-0.447647	-0.138786	3.285365
-0.124693	-0.429398	4.806615
0.519605	-0.415228	1.574139
0.560496	0.136181	3.479952
-0.105934	-0.692045	3.600897
0.448778	-0.815082	4.048048
0.942025	-0.201410	0.524827
0.499832	0.270075	1.164140
-0.567704	0.924439	3.536388
0.619975	0.113907	3.321160
0.932847	-0.209744	3.988640
0.689854	-0.959610	0.612585
0.646070	-0.972291	2.318037
0.848550	-0.372815	2.370795
-0.573726	-0.975577	5.930558
0.723146	-0.081475	0.144820
0.010258	0.756052	5.973579
0.946854	0.326757	6.231824
0.093983	-0.988812	2.797011
0.908572	-0.645581	0.159461
0.502410	-0.438598	5.944265
-0.048121	0.561512	5.436411
0.528224	0.911350	0.941639
0.283871	-0.929403	3.831679
0.386632	0.039857	0.033459
-0.132084	0.131573	3.577881
0.411254	0.059388	0.280717
0.518439	0.346052	3.414848
0.885062	-0.593963	1.918524
0.919957	0.880810	0.177268
0.645757	0.891958	3.393631
0.510618	0.411841	1.467539
-0.434632	-0.737821	1.046168
-0.011175	0.153058	4.312640
0.964432	0.816125	1.621499
0.163914	-0.305062	0.739956
0.879703	0.046114	0.495178
0.276424	-0.794826	0.675765
0.418349	0.202398	2.048296
0.227270	-0.249829	5.418448
0.003538	0.629956	2.532979
0.348404	-0.861061	1.743082
0.591595	0.775377	5.182484
-0.874629	-0.078025	3.008933
-0.462843	-0.181833	1.658934
-0.470845	-0.355165	5.504170
-0.360276	-0.963561	0.976404
0.310678	0.914875	5.121431
0.137926	0.366500	0.992946
0.304602	0.739298	2.727144
0.370602	-0.759232	5.588617
0.806473	-0.569632	4.123196
-0.801289	0.890641	4.240688
-0.422296	-0.836242	5.034311
0.758587	0.797720	3.179084
-0.356265	0.271093	1.631297
-0.018261	0.774401	5.865087
-0.032720	0.891439	4.398737
0.975203	-0.702828	1.517469
-0.043968	0.247334	1.482746
0.407200	-0.832549	5.803747
-0.440694	-0.231694	1.393943
0.446902	-0.058416	0.338892
-0.293082	0.055303	2.444245
0.235682	0.991632	0.121328
0.976995	0.006678	1.083341
-0.847733	-0.335195	5.311511
0.678746	0.130653	5.472022
0.591514	0.246951	1.098201
0.778187	0.179781	2.637916
-0.207636	0.693146	5.285013
0.781375	-0.773395	1.651073
0.489293	0.365843	2.334671
0.435108	0.508533	6.219850
0.012994	0.710028	0.647639
0.848775	0.812822	5.119403
0.777220	-0.190213	4.967347
-0.481863	0.272782	1.551324
0.626983	-0.762541	2.245744
0.818052	0.393441	0.694192
-0.011408	-0.475692	5.026890
0.773395	0.439347	2.290190
0.745805	0.791857	0.067811
0.403782	0.874572	1.512618
-0.207248	0.959094	4.506201
0.489129	-0.327360	1.262309
0.728025	-0.321143	6.145035
0.792598	-0.260486	0.516994
-0.592855	-0.754185	6.282967
0.869091	0.465095	0.912785
0.807002	0.553817	0.476011
0.554888	0.298173	3.205398
-0.769245	0.277302	3.222282
-0.403244	0.156863	3.312206
-0.531121	-0.262425	4.588774
0.629378	0.870870	0.120437
0.968048	-0.411603	5.840136
0.156463	-0.062460	5.755612
0.643322	-0.377106	1.680421
0.990976	0.925527	4.728282
0.923792	-0.412936	0.761421
-0.156007	0.688148	3.761085
0.304060	0.887400	0.504473
-0.256623	-0.689547	0.788332
0.941354	0.376771	3.693406
0.420631	0.235202	3.877076
0.675469	0.482573	0.157255
0.003747	0.579747	1.470902
-0.008654	0.459715	1.932503
-0.102934	-0.299961	4.126003
0.105546	-0.860933	4.595139
0.629971	-0.939457	2.764895
0.364682	-0.237033	2.810386
0.961672	0.792930	2.779381
0.555730	0.196599	0.471542
0.506967	-0.950666	0.630330
-0.051446	-0.409499	1.276750
-0.054800	-0.471874	3.671555
0.234267	0.339589	0.610157
0.083911	0.910245	2.854707
-0.086354	0.896440	4.852891
0.884228	-0.211922	5.575767
0.830525	-0.214942	5.469570
-0.099528	0.818346	5.504072
0.788509	-0.902506	2.549616
0.772048	-0.448303	5.284077
-0.159675	0.130262	5.072536
-0.379487	0.127092	2.537182
0.222160	-0.656465	4.530408
0.467002	0.601499	0.500055
0.018581	-0.799883	3.105294
0.478616	0.326547	2.950110
-0.698347	0.048217	5.479198
-0.396016	0.063000	2.392391
0.329615	0.121117	5.446302
0.459633	-0.127423	2.544407
0.272638	-0.597339	0.176860
0.510739	0.705734	1.181672
0.003681	-0.016125	4.738950
0.825733	-0.897985	5.934402
0.199889	-0.025989	3.905706
0.740216	0.584914	0.692717
0.023288	-0.327154	0.977979
-0.138489	0.651380	4.699243
-0.111881	0.705605	6.118399
0.741106	-0.112710	5.905803
-0.074143	-0.875201	5.529736
0.837186	0.885840	2.213396
0.429188	-0.302566	5.878793
0.758297	0.712510	5.840407
0.244282	0.400557	5.833993
0.416568	-0.168853	0.351607
0.662879	0.798181	4.412666
-0.361403	0.607809	2.957106
0.347308	-0.402409	1.656633
0.769957	-0.387420	2.633207
-0.214003	0.655588	4.502012
0.459714	0.680084	4.595746
-0.505172	-0.811519	5.164999
0.917333	0.412789	0.327400
0.281703	0.513946	3.055902
0.349793	-0.451643	3.693582
0.257068	-0.678050	1.087549
0.759787	0.771216	0.671233
0.860021	0.505048	5.247595
0.515609	-0.587055	6.065059
0.771002	-0.907578	1.337415
-0.667209	-0.402955	4.096838
-0.280423	0.137838	3.606035
0.597632	0.208297	4.842211
0.535778	-0.733750	5.469506
-0.485030	0.227212	0.088836
0.314217	0.845625	1.328075
-0.716645	0.537428	1.809279
0.537034	-0.224912	1.923699
-0.019433	-0.345765	1.846439
-0.333454	-0.813913	5.053747
0.951373	0.178006	3.591114
0.628039	0.941307	0.013366
0.601725	0.948395	3.586752
0.257570	-0.912298	2.852455
0.636302	-0.107502	2.709923
0.061089	-0.202706	4.763413
0.902087	0.679428	0.817641
0.584236	0.331873	3.070741
0.887221	-0.590967	0.665678
0.830290	-0.149931	2.275938
0.447574	0.045970	3.132219
0.800639	-0.595219	4.927099
-0.047678	0.926747	4.779387
-0.083980	-0.393047	5.919199
0.245952	-0.275762	1.735215
0.573179	-0.988726	3.370885
0.905647	-0.098154	0.615471
0.278152	-0.403874	1.962533
0.669739	-0.671357	2.596544
-0.157306	0.826087	0.001932
-0.091659	0.920446	2.299770
0.676669	-0.023963	5.051055
0.093305	0.955523	0.672193
0.885463	-0.361607	5.960138
0.801590	0.793201	5.758723
-0.003751	-0.153860	4.786328
-0.266787	-0.925038	0.122321
0.892814	-0.567685	3.999350
0.245028	-0.771722	4.805444
0.911984	-0.291553	4.936996
0.719649	0.259570	4.935172
0.972585	0.341257	0.603686
0.876935	0.331777	2.558381
0.857895	-0.141712	5.299999
0.256041	0.936433	0.129943
0.357393	-0.221259	3.138895
0.555114	-0.568984	1.614872
0.805709	-0.739046	5.093979
0.461618	-0.012869	3.838148
0.224109	-0.967420	3.786228
-0.243232	0.023043	5.615921
-0.391990	0.217018	1.862543
0.737356	-0.049086	1.684956
0.830335	0.621252	3.050323
-0.398689	0.818565	5.862088
-0.749810	0.347209	1.210162
-0.312617	0.239291	5.747063
-0.500968	-0.700274	0.256563
0.465152	-0.564530	4.221427
0.503033	-0.562268	3.279008
-0.583949	0.673095	1.316085
0.967112	-0.652175	3.607736
-0.721611	0.392518	6.190984
-0.769856	0.117719	4.829578
0.756901	-0.173715	5.643871
0.509927	0.576859	2.182457
0.307785	0.557009	3.244752
0.201375	0.057822	0.875668
0.863468	-0.586181	6.197820
0.812298	0.626851	4.929024
0.076657	-0.516275	1.173657
0.903393	-0.975771	2.006199
-0.093263	0.932951	4.669636
0.987195	0.224228	2.766967
0.280792	-0.417673	3.620644
0.596252	0.827305	1.599919
0.642989	0.272191	1.735265
-0.187171	-0.532221	3.015573
0.725623	-0.239631	2.713057
-0.224185	0.784935	2.778493
-0.736109	-0.588488	4.284798
0.479043	-0.155034	5.015631
0.348240	0.680350	5.322072
0.398562	0.114619	4.622598
0.961889	-0.220634	4.287544
0.919034	-0.945378	2.678006
-0.185370	0.177535	6.145943
0.524965	0.058247	6.159485
0.932601	-0.261590	1.146878
-0.886420	0.369175	1.548949
0.443733	-0.633048	1.559878
0.484608	0.752745	4.546684
0.017271	0.347630	5.425835
0.717059	-0.009977	5.189063
0.836040	-0.330936	4.623413
0.284840	0.806670	3.286517
0.311740	0.034898	3.901223
-0.100408	0.287372	4.432404
0.693859	-0.624810	6.083827
0.687256	-0.909036	0.344087
0.705486	-0.985123	0.640860
0.474880	0.178797	5.351615
0.851161	0.480829	5.688400
-0.730611	0.437484	3.723000
-0.056843	-0.030669	3.480994
0.586091	0.046564	0.500008
0.892273	-0.737937	5.833028
0.210683	-0.124850	4.943786
0.702536	0.818247	4.192578
-0.412048	-0.778875	2.785104
-0.093993	-0.274304	4.306650
0.007782	0.597066	3.776457
-0.595267	0.038342	2.665257
0.944836	-0.251388	1.083708
0.763766	0.453661	2.146478
-0.643472	0.315552	6.214402
0.928365	-0.015957	5.628390
0.398367	0.729124	2.457831
0.406975	-0.356705	3.222685
0.196836	-0.956047	2.203977
0.649461	-0.019251	0.580547
-0.025569	-0.942764	2.222665
0.758222	0.144919	3.063578
-0.447721	0.700891	4.280269
0.238085	0.718960	4.422734
-0.302264	-0.317858	1.992739
-0.086124	0.120642	2.763591
0.723155	-0.846181	4.144082
0.712369	0.722766	5.504715
-0.424749	-0.326951	3.875863
0.502637	0.575550	3.157596
-0.009001	0.697378	6.239143
-0.458283	-0.523562	1.810157
0.876999	0.687403	2.040221
-0.697583	-0.994863	3.226495
0.797701	-0.983864	0.459072
0.984639	-0.669754	1.804628
-0.937513	0.498091	1.050720
-0.537928	-0.450084	6.273011
0.457360	-0.960641	2.885524
0.797576	0.275072	6.154427
0.882231	-0.383705	4.385527
0.443085	-0.696551	6.085284
-0.442806	-0.685276	0.588742
-0.195125	0.109679	0.456936
0.908231	-0.527148	5.775978
0.164744	-0.970824	0.181926
0.315565	-0.642267	2.557531
0.859107	-0.091718	5.758027
0.370460	0.476862	3.857359
0.861664	0.772955	0.329390
