0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	0.62679	
0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	0.69246	
0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	0.75813	
0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	0.82380	
0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	0.88947	
0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	0.95514	
1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	1.02081	
1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	1.08648	
1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	1.15215	
1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	1.21782	
1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	1.28349	
1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	1.34916	
1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	1.41483	
1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	1.48050	
1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	1.54617	
