0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	0.51294	
0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	0.57577	
0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	0.63859	
0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	0.70141	
0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	0.76424	
0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	0.82706	
0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	0.88989	
0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	0.95271	
1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	1.01553	
1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	1.07836	
1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	1.14118	
1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	1.20400	
1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	1.26683	
1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	1.32965	
