2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	2.18526	
2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	2.06673	
1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	1.94820	
1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	1.82968	
1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	1.71115	
1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	1.59263	
1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	1.47410	
1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	1.35558	
1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	1.23705	
1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	1.11853	
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	0.88147	
0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	0.76295	
0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	0.64442	
0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	0.52590	
0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	0.40737	
0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	0.28885	
0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	0.17032	
0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	0.05180	
-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	-0.06673	
-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	-0.18526	
2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	2.16673	
2.08526	2.08406	2.08054	2.07495	2.06766	2.05917	2.05006	2.04095	2.03246	2.02517	2.01957	2.01606	2.01486	2.01606	2.01957	2.02517	2.03246	2.04095	2.05006	2.05917	2.06766	2.07495	2.08054	2.08406	
1.98184	1.98018	1.97534	1.96764	1.95761	1.94592	1.93338	1.92084	1.90916	1.89912	1.89142	1.88658	1.88493	1.88658	1.89142	1.89912	1.90916	1.92084	1.93338	1.94592	1.95761	1.96764	1.97534	1.98018	
1.87438	1.87241	1.86665	1.85749	1.84555	1.83164	1.81671	1.80179	1.78788	1.77593	1.76677	1.76101	1.75904	1.76101	1.76677	1.77593	1.78788	1.80179	1.81671	1.83164	1.84555	1.85749	1.86665	1.87241	
1.76464	1.76244	1.75598	1.74572	1.73234	1.71676	1.70004	1.68332	1.66774	1.65436	1.64409	1.63764	1.63544	1.63764	1.64409	1.65436	1.66774	1.68332	1.70004	1.71676	1.73234	1.74572	1.75598	1.76244	
1.65330	1.65091	1.64393	1.63282	1.61833	1.60147	1.58337	1.56527	1.54840	1.53392	1.52280	1.51582	1.51343	1.51582	1.52280	1.53392	1.54840	1.56527	1.58337	1.60147	1.61833	1.63282	1.64393	1.65091	
1.54070	1.53818	1.53079	1.51902	1.50370	1.48585	1.46669	1.44754	1.42969	1.41436	1.40260	1.39520	1.39268	1.39520	1.40260	1.41436	1.42969	1.44754	1.46669	1.48585	1.50370	1.51902	1.53079	1.53818	
1.42705	1.42443	1.41673	1.40449	1.38854	1.36996	1.35002	1.33008	1.31150	1.29555	1.28331	1.27561	1.27299	1.27561	1.28331	1.29555	1.31150	1.33008	1.35002	1.36996	1.38854	1.40449	1.41673	1.42443	
1.31247	1.30977	1.30187	1.28929	1.27291	1.25382	1.23335	1.21287	1.19379	1.17740	1.16483	1.15692	1.15423	1.15692	1.16483	1.17740	1.19379	1.21287	1.23335	1.25382	1.27291	1.28929	1.30187	1.30977	
1.19702	1.19428	1.18626	1.17349	1.15685	1.13747	1.11667	1.09588	1.07650	1.05986	1.04709	1.03906	1.03633	1.03906	1.04709	1.05986	1.07650	1.09588	1.11667	1.13747	1.15685	1.17349	1.18626	1.19428	
1.08075	1.07800	1.06993	1.05710	1.04038	1.02090	1.00000	0.97910	0.95962	0.94290	0.93007	0.92200	0.91925	0.92200	0.93007	0.94290	0.95962	0.97910	1.00000	1.02090	1.04038	1.05710	1.06993	1.07800	
0.96367	0.96094	0.95291	0.94014	0.92350	0.90412	0.88333	0.86253	0.84315	0.82651	0.81374	0.80572	0.80298	0.80572	0.81374	0.82651	0.84315	0.86253	0.88333	0.90412	0.92350	0.94014	0.95291	0.96094	
0.84577	0.84308	0.83517	0.82260	0.80621	0.78713	0.76665	0.74618	0.72709	0.71071	0.69813	0.69023	0.68753	0.69023	0.69813	0.71071	0.72709	0.74618	0.76665	0.78713	0.80621	0.82260	0.83517	0.84308	
0.72701	0.72439	0.71669	0.70445	0.68850	0.66992	0.64998	0.63004	0.61146	0.59551	0.58327	0.57557	0.57295	0.57557	0.58327	0.59551	0.61146	0.63004	0.64998	0.66992	0.68850	0.70445	0.71669	0.72439	
0.60732	0.60480	0.59740	0.58564	0.57031	0.55246	0.53331	0.51415	0.49630	0.48098	0.46921	0.46182	0.45930	0.46182	0.46921	0.48098	0.49630	0.51415	0.53331	0.55246	0.57031	0.58564	0.59740	0.60480	
0.48657	0.48418	0.47720	0.46608	0.45160	0.43473	0.41663	0.39853	0.38167	0.36718	0.35607	0.34909	0.34670	0.34909	0.35607	0.36718	0.38167	0.39853	0.41663	0.43473	0.45160	0.46608	0.47720	0.48418	
0.36456	0.36236	0.35591	0.34564	0.33226	0.31668	0.29996	0.28324	0.26766	0.25428	0.24402	0.23756	0.23536	0.23756	0.24402	0.25428	0.26766	0.28324	0.29996	0.31668	0.33226	0.34564	0.35591	0.36236	
0.24096	0.23899	0.23323	0.22407	0.21212	0.19821	0.18329	0.16836	0.15445	0.14251	0.13335	0.12759	0.12562	0.12759	0.13335	0.14251	0.15445	0.16836	0.18329	0.19821	0.21212	0.22407	0.23323	0.23899	
0.11507	0.11342	0.10858	0.10088	0.09084	0.07916	0.06662	0.05408	0.04239	0.03236	0.02466	0.01982	0.01816	0.01982	0.02466	0.03236	0.04239	0.05408	0.06662	0.07916	0.09084	0.10088	0.10858	0.11342	
-0.01486	-0.01606	-0.01957	-0.02517	-0.03246	-0.04095	-0.05006	-0.05917	-0.06766	-0.07495	-0.08054	-0.08406	-0.08526	-0.08406	-0.08054	-0.07495	-0.06766	-0.05917	-0.05006	-0.04095	-0.03246	-0.02517	-0.01957	-0.01606	
-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	-0.16673	
2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	2.14820	
2.08184	2.08018	2.07534	2.06764	2.05761	2.04592	2.03338	2.02084	2.00916	1.99912	1.99142	1.98658	1.98493	1.98658	1.99142	1.99912	2.00916	2.02084	2.03338	2.04592	2.05761	2.06764	2.07534	2.08018	
1.98526	1.98298	1.97632	1.96572	1.95191	1.93583	1.91856	1.90130	1.88522	1.87141	1.86081	1.85414	1.85187	1.85414	1.86081	1.87141	1.88522	1.90130	1.91856	1.93583	1.95191	1.96572	1.97632	1.98298	
1.88312	1.88042	1.87249	1.85987	1.84343	1.82429	1.80374	1.78320	1.76405	1.74761	1.73500	1.72707	1.72436	1.72707	1.73500	1.74761	1.76405	1.78320	1.80374	1.82429	1.84343	1.85987	1.87249	1.88042	
1.77785	1.77482	1.76593	1.75180	1.73338	1.71194	1.68892	1.66591	1.64446	1.62604	1.61191	1.60303	1.60000	1.60303	1.61191	1.62604	1.64446	1.66591	1.68892	1.71194	1.73338	1.75180	1.76593	1.77482	
1.67036	1.66708	1.65747	1.64217	1.62223	1.59902	1.57410	1.54919	1.52597	1.50604	1.49074	1.48112	1.47784	1.48112	1.49074	1.50604	1.52597	1.54919	1.57410	1.59902	1.62223	1.64217	1.65747	1.66708	
1.56116	1.55768	1.54751	1.53132	1.51022	1.48565	1.45928	1.43292	1.40834	1.38725	1.37106	1.36088	1.35741	1.36088	1.37106	1.38725	1.40834	1.43292	1.45928	1.48565	1.51022	1.53132	1.54751	1.55768	
1.45050	1.44688	1.43629	1.41944	1.39748	1.37191	1.34446	1.31702	1.29144	1.26948	1.25263	1.24204	1.23843	1.24204	1.25263	1.26948	1.29144	1.31702	1.34446	1.37191	1.39748	1.41944	1.43629	1.44688	
1.33855	1.33484	1.32396	1.30665	1.28409	1.25783	1.22964	1.20145	1.17519	1.15263	1.13532	1.12444	1.12073	1.12444	1.13532	1.15263	1.17519	1.20145	1.22964	1.25783	1.28409	1.30665	1.32396	1.33484	
